"ano","regiao","uf","municipio","gestao 1","gestao 2","gestao 3","gestao 4","gestao 5","gestao 6"
"2015","Nordeste","PI","2205276",33.3,0,33.3,0,33.4,0
"2015","Nordeste","PI","2205276",65,5,0,15,15,0
"2015","Nordeste","PI","2205300",81.8,0,0,9.1,9.1,0
"2015","Nordeste","PI","2205300",80,0,0,20,0,0
"2015","Nordeste","PI","2205300",83.3,0,0,0,16.7,0
"2015","Nordeste","PI","2205359",20,0,20,20,40,0
"2015","Nordeste","PI","2205359",50,0,0,0,50,0
"2015","Nordeste","PI","2205359",0,0,33.3,33.3,33.4,0
"2015","Nordeste","PI","2205409",25,50,7.1,7.1,7.1,3.7
"2015","Nordeste","PI","2205409",0,50,25,25,0,0
"2015","Nordeste","PI","2205409",29.2,50,4.2,4.2,8.3,4.1
"2015","Nordeste","PI","2205458",27.8,27.8,11.1,11.1,22.2,0
"2015","Nordeste","PI","2205458",25,25,25,25,0,0
"2015","Nordeste","PI","2205458",28.6,28.6,7.1,7.1,28.6,0
"2015","Nordeste","PI","2205508",26.7,17.8,24.4,6.7,22.2,2.2
"2015","Nordeste","PI","2205508",6.7,33.3,46.7,6.7,6.6,0
"2015","Nordeste","PI","2205508",36.7,10,13.3,6.7,30,3.3
"2015","Nordeste","PI","2205516",28.6,14.3,21.4,7.1,28.6,0
"2015","Nordeste","PI","2205516",0,50,50,0,0,0
"2015","Nordeste","PI","2205516",33.3,8.3,16.7,8.3,33.4,0
"2015","Nordeste","PI","2205524",57.1,14.3,21.4,7.2,0,0
"2015","Nordeste","PI","2205524",33.3,33.3,0,33.4,0,0
"2015","Nordeste","PI","2205524",63.6,9.1,27.3,0,0,0
"2015","Nordeste","PI","2205532",15.4,30.8,7.7,7.7,30.8,7.6
"2015","Nordeste","PI","2205532",0,0,100,0,0,0
"2015","Nordeste","PI","2205532",16.7,33.3,0,8.3,33.3,8.4
"2015","Nordeste","PI","2205540",66.7,16.7,0,0,16.6,0
"2015","Nordeste","PI","2205540",75,0,0,0,25,0
"2015","Nordeste","PI","2205540",50,50,0,0,0,0
"2015","Nordeste","PI","2205557",25,33.3,33.3,0,8.4,0
"2015","Nordeste","PI","2205557",0,66.7,0,0,33.3,0
"2015","Nordeste","PI","2205557",33.3,22.2,44.5,0,0,0
"2015","Nordeste","PI","2205565",50,38.9,5.6,0,5.5,0
"2015","Nordeste","PI","2205565",0,66.7,0,0,33.3,0
"2015","Nordeste","PI","2205565",60,33.3,6.7,0,0,0
"2015","Nordeste","PI","2205573",14.3,28.6,21.4,21.4,14.3,0
"2015","Nordeste","PI","2205573",33.3,0,33.3,0,33.4,0
"2015","Nordeste","PI","2205573",9.1,36.4,18.2,27.3,9,0
"2015","Nordeste","PI","2205581",33.3,50,16.7,0,0,0
"2015","Nordeste","PI","2205581",0,66.7,33.3,0,0,0
"2015","Nordeste","PI","2205581",44.4,44.4,11.2,0,0,0
"2015","Nordeste","PI","2205599",63.6,9.1,9.1,18.2,0,0
"2015","Nordeste","PI","2205599",0,0,0,100,0,0
"2015","Nordeste","PI","2205599",77.8,11.1,11.1,0,0,0
"2015","Nordeste","PI","2205607",27.3,45.5,0,18.2,9,0
"2015","Nordeste","PI","2205607",28.6,57.1,0,14.3,0,0
"2015","Nordeste","PI","2205607",25,25,0,25,25,0
"2015","Nordeste","PI","2205706",50.6,39,3.9,0,6.5,0
"2015","Nordeste","PI","2205706",18.2,36.4,27.3,0,18.1,0
"2015","Nordeste","PI","2205706",56.1,39.4,0,0,4.5,0
"2015","Nordeste","PI","2205805",28.3,24.5,1.9,9.4,34,1.9
"2015","Nordeste","PI","2205805",18.2,27.3,9.1,9.1,27.3,9
"2015","Nordeste","PI","2205805",31,23.8,0,9.5,35.7,0
"2015","Nordeste","PI","2205854",15,40,10,5,30,0
"2015","Nordeste","PI","2205854",14.3,28.6,28.6,14.3,14.2,0
"2015","Nordeste","PI","2205854",15.4,46.2,0,0,38.4,0
"2015","Nordeste","PI","2205904",11.1,33.3,0,33.3,22.3,0
"2015","Nordeste","PI","2205904",0,50,0,25,25,0
"2015","Nordeste","PI","2205904",20,20,0,40,20,0
"2015","Nordeste","PI","2205953",41.7,25,25,0,8.3,0
"2015","Nordeste","PI","2205953",0,50,33.3,0,16.7,0
"2015","Nordeste","PI","2205953",83.3,0,16.7,0,0,0
"2015","Nordeste","PI","2206001",25,25,25,25,0,0
"2015","Nordeste","PI","2206001",33.3,0,33.3,33.4,0,0
"2015","Nordeste","PI","2206001",0,100,0,0,0,0
"2015","Nordeste","PI","2206050",63.6,9.1,18.2,0,9.1,0
"2015","Nordeste","PI","2206050",0,50,0,0,50,0
"2015","Nordeste","PI","2206050",77.8,0,22.2,0,0,0
"2015","Nordeste","PI","2206100",20,40,0,10,30,0
"2015","Nordeste","PI","2206100",25,50,0,0,25,0
"2015","Nordeste","PI","2206100",16.7,33.3,0,16.7,33.3,0
"2015","Nordeste","PI","2206209",10.5,54.4,28.1,0,5.3,1.7
"2015","Nordeste","PI","2206209",0,14.3,71.4,0,14.3,0
"2015","Nordeste","PI","2206209",12,60,22,0,4,2
"2015","Nordeste","PI","2206308",0,0,100,0,0,0
"2015","Nordeste","PI","2206308",0,0,100,0,0,0
"2015","Nordeste","PI","2206357",48.1,33.3,3.7,11.1,0,3.8
"2015","Nordeste","PI","2206357",0,50,0,0,0,50
"2015","Nordeste","PI","2206357",52,32,4,12,0,0
"2015","Nordeste","PI","2206407",43.5,34.8,8.7,0,13,0
"2015","Nordeste","PI","2206407",16.7,33.3,33.3,0,16.7,0
"2015","Nordeste","PI","2206407",52.9,35.3,0,0,11.8,0
"2015","Nordeste","PI","2206506",20,40,20,0,20,0
"2015","Nordeste","PI","2206506",0,0,100,0,0,0
"2015","Nordeste","PI","2206506",25,50,0,0,25,0
"2015","Nordeste","PI","2206605",60.9,17.4,0,21.7,0,0
"2015","Nordeste","PI","2206605",50,0,0,50,0,0
"2015","Nordeste","PI","2206605",61.9,19,0,19.1,0,0
"2015","Nordeste","PI","2206654",44.4,44.4,0,11.2,0,0
"2015","Nordeste","PI","2206654",66.7,0,0,33.3,0,0
"2015","Nordeste","PI","2206654",33.3,66.7,0,0,0,0
"2015","Nordeste","PI","2206670",50,16.7,16.7,0,16.6,0
"2015","Nordeste","PI","2206670",0,33.3,33.3,0,33.4,0
"2015","Nordeste","PI","2206670",60,13.3,13.3,0,13.4,0
"2015","Nordeste","PI","2206696",20,70,5,0,5,0
"2015","Nordeste","PI","2206696",0,50,25,0,25,0
"2015","Nordeste","PI","2206696",25,75,0,0,0,0
"2015","Nordeste","PI","2206704",25,8.3,25,0,41.7,0
"2015","Nordeste","PI","2206704",0,25,25,0,50,0
"2015","Nordeste","PI","2206704",37.5,0,25,0,37.5,0
"2015","Nordeste","PI","2206720",63.6,27.3,0,0,9.1,0
"2015","Nordeste","PI","2206720",0,100,0,0,0,0
"2015","Nordeste","PI","2206720",70,20,0,0,10,0
"2015","Nordeste","PI","2206753",0,7.1,0,71.4,21.5,0
"2015","Nordeste","PI","2206753",0,33.3,0,66.7,0,0
"2015","Nordeste","PI","2206753",0,0,0,72.7,27.3,0
"2015","Nordeste","PI","2206803",2.9,17.1,5.7,11.4,60,2.9
"2015","Nordeste","PI","2206803",0,71.4,0,0,28.6,0
"2015","Nordeste","PI","2206803",3.6,3.6,7.1,14.3,67.9,3.5
"2015","Nordeste","PI","2206902",50,21.4,21.4,0,7.2,0
"2015","Nordeste","PI","2206902",33.3,33.3,0,0,33.4,0
"2015","Nordeste","PI","2206902",54.5,18.2,27.3,0,0,0
"2015","Nordeste","PI","2206951",62.5,25,0,0,0,12.5
"2015","Nordeste","PI","2206951",0,0,0,0,0,100
"2015","Nordeste","PI","2206951",71.4,28.6,0,0,0,0
"2015","Nordeste","PI","2207009",45,26.7,25,0,3.3,0
"2015","Nordeste","PI","2207009",15.4,69.2,7.7,0,7.7,0
"2015","Nordeste","PI","2207009",53.2,14.9,29.8,0,2.1,0
"2015","Nordeste","PI","2207108",50,25,0,0,25,0
"2015","Nordeste","PI","2207108",50,0,0,0,50,0
"2015","Nordeste","PI","2207108",50,33.3,0,0,16.7,0
"2015","Nordeste","PI","2207207",30,10,10,50,0,0
"2015","Nordeste","PI","2207207",0,33.3,0,66.7,0,0
"2015","Nordeste","PI","2207207",42.9,0,14.3,42.8,0,0
"2015","Nordeste","PI","2207306",40,20,20,0,20,0
"2015","Nordeste","PI","2207306",0,50,0,0,50,0
"2015","Nordeste","PI","2207306",66.7,0,33.3,0,0,0
"2015","Nordeste","PI","2207355",0,50,25,25,0,0
"2015","Nordeste","PI","2207355",0,66.7,0,33.3,0,0
"2015","Nordeste","PI","2207355",0,0,100,0,0,0
"2015","Nordeste","PI","2207405",28.6,35.7,35.7,0,0,0
"2015","Nordeste","PI","2207405",0,50,50,0,0,0
"2015","Nordeste","PI","2207405",33.3,33.3,33.4,0,0,0
"2015","Nordeste","PI","2207504",24,16,16,8,36,0
"2015","Nordeste","PI","2207504",0,33.3,0,0,66.7,0
"2015","Nordeste","PI","2207504",31.6,10.5,21.1,10.5,26.3,0
"2015","Nordeste","PI","2207553",7.7,15.4,7.7,23.1,46.1,0
"2015","Nordeste","PI","2207553",0,50,50,0,0,0
"2015","Nordeste","PI","2207553",9.1,9.1,0,27.3,54.5,0
"2015","Nordeste","PI","2207603",45,35,10,5,5,0
"2015","Nordeste","PI","2207603",16.7,50,16.7,0,16.6,0
"2015","Nordeste","PI","2207603",57.1,28.6,7.1,7.2,0,0
"2015","Nordeste","PI","2207702",16.5,54.6,6.2,9.3,12.4,1
"2015","Nordeste","PI","2207702",12.7,54.9,8.5,9.9,12.7,1.3
"2015","Nordeste","PI","2207702",26.9,53.8,0,7.7,11.6,0
"2015","Nordeste","PI","2207751",8.3,16.7,0,58.3,16.7,0
"2015","Nordeste","PI","2207751",0,66.7,0,0,33.3,0
"2015","Nordeste","PI","2207751",11.1,0,0,77.8,11.1,0
"2015","Nordeste","PI","2207777",68.2,18.2,9.1,4.5,0,0
"2015","Nordeste","PI","2207777",25,25,50,0,0,0
"2015","Nordeste","PI","2207777",77.8,16.7,0,5.5,0,0
"2015","Nordeste","PI","2207793",0,66.7,11.1,11.1,11.1,0
"2015","Nordeste","PI","2207793",0,0,50,50,0,0
"2015","Nordeste","PI","2207793",0,85.7,0,0,14.3,0
"2015","Nordeste","PI","2207801",38.1,4.8,33.3,4.8,4.8,14.2
"2015","Nordeste","PI","2207801",22.2,11.1,44.4,11.1,0,11.2
"2015","Nordeste","PI","2207801",50,0,25,0,8.3,16.7
"2015","Nordeste","PI","2207850",77.8,11.1,0,0,11.1,0
"2015","Nordeste","PI","2207850",0,50,0,0,50,0
"2015","Nordeste","PI","2207850",100,0,0,0,0,0
"2015","Nordeste","PI","2207900",31.7,38.1,12.7,9.5,4.8,3.2
"2015","Nordeste","PI","2207900",0,36.4,27.3,18.2,18.1,0
"2015","Nordeste","PI","2207900",38.5,38.5,9.6,7.7,1.9,3.8
"2015","Nordeste","PI","2207934",70,10,10,0,10,0
"2015","Nordeste","PI","2207934",0,50,0,0,50,0
"2015","Nordeste","PI","2207934",87.5,0,12.5,0,0,0
"2015","Nordeste","PI","2207959",9.1,72.7,9.1,9.1,0,0
"2015","Nordeste","PI","2207959",0,50,0,50,0,0
"2015","Nordeste","PI","2207959",11.1,77.8,11.1,0,0,0
"2015","Nordeste","PI","2208007",21.4,31.4,12.9,10,22.9,1.4
"2015","Nordeste","PI","2208007",25.8,25.8,12.9,6.5,25.8,3.2
"2015","Nordeste","PI","2208007",17.9,35.9,12.8,12.8,20.6,0
"2015","Nordeste","PI","2208106",47.8,30.4,13,4.3,4.5,0
"2015","Nordeste","PI","2208106",20,40,20,20,0,0
"2015","Nordeste","PI","2208106",55.6,27.8,11.1,0,5.5,0
"2015","Nordeste","PI","2208205",31.8,27.3,18.2,4.5,9.1,9.1
"2015","Nordeste","PI","2208205",0,66.7,33.3,0,0,0
"2015","Nordeste","PI","2208205",36.8,21.1,15.8,5.3,10.5,10.5
"2015","Nordeste","PI","2208304",38.1,38.1,14.3,9.5,0,0
"2015","Nordeste","PI","2208304",0,80,10,10,0,0
"2015","Nordeste","PI","2208304",72.7,0,18.2,9.1,0,0
"2015","Nordeste","PI","2208403",22.5,31,25.4,5.6,9.9,5.6
"2015","Nordeste","PI","2208403",3.7,29.6,44.4,14.8,3.7,3.8
"2015","Nordeste","PI","2208403",34.1,31.8,13.6,0,13.6,6.9
"2015","Nordeste","PI","2208502",7.4,81.5,0,3.7,7.4,0
"2015","Nordeste","PI","2208502",0,85.7,0,0,14.3,0
"2015","Nordeste","PI","2208502",10,80,0,5,5,0
"2015","Nordeste","PI","2208551",50,33.3,0,16.7,0,0
"2015","Nordeste","PI","2208551",0,66.7,0,33.3,0,0
"2015","Nordeste","PI","2208551",100,0,0,0,0,0
"2015","Nordeste","PI","2208601",25,50,0,0,25,0
"2015","Nordeste","PI","2208601",0,66.7,0,0,33.3,0
"2015","Nordeste","PI","2208601",100,0,0,0,0,0
"2015","Nordeste","PI","2208650",37.5,12.5,37.5,12.5,0,0
"2015","Nordeste","PI","2208650",0,50,0,50,0,0
"2015","Nordeste","PI","2208650",50,0,50,0,0,0
"2015","Nordeste","PI","2208700",60,30,10,0,0,0
"2015","Nordeste","PI","2208700",0,100,0,0,0,0
"2015","Nordeste","PI","2208700",85.7,0,14.3,0,0,0
"2015","Nordeste","PI","2208809",0,43.8,50,0,6.2,0
"2015","Nordeste","PI","2208809",0,40,60,0,0,0
"2015","Nordeste","PI","2208809",0,50,33.3,0,16.7,0
"2015","Nordeste","PI","2208858",53.8,23.1,15.4,7.7,0,0
"2015","Nordeste","PI","2208858",0,75,0,25,0,0
"2015","Nordeste","PI","2208858",77.8,0,22.2,0,0,0
"2015","Nordeste","PI","2208874",61.5,30.8,0,0,7.7,0
"2015","Nordeste","PI","2208874",33.3,33.3,0,0,33.4,0
"2015","Nordeste","PI","2208874",70,30,0,0,0,0
"2015","Nordeste","PI","2208908",26.7,26.7,20,13.3,6.7,6.6
"2015","Nordeste","PI","2208908",0,0,50,0,0,50
"2015","Nordeste","PI","2208908",30.8,30.8,15.4,15.4,7.6,0
"2015","Nordeste","PI","2209005",62.5,25,0,0,12.5,0
"2015","Nordeste","PI","2209005",33.3,33.3,0,0,33.4,0
"2015","Nordeste","PI","2209005",80,20,0,0,0,0
"2015","Nordeste","PI","2209104",0,20,60,0,20,0
"2015","Nordeste","PI","2209104",0,33.3,33.3,0,33.4,0
"2015","Nordeste","PI","2209104",0,0,100,0,0,0
"2015","Nordeste","PI","2209153",77.8,11.1,0,0,11.1,0
"2015","Nordeste","PI","2209153",0,50,0,0,50,0
"2015","Nordeste","PI","2209153",100,0,0,0,0,0
"2015","Nordeste","PI","2209203",33.3,26.7,33.3,0,6.7,0
"2015","Nordeste","PI","2209203",0,33.3,33.3,0,33.4,0
"2015","Nordeste","PI","2209203",41.7,25,33.3,0,0,0
"2015","Nordeste","PI","2209302",44.4,22.2,11.1,0,22.3,0
"2015","Nordeste","PI","2209302",0,50,0,0,50,0
"2015","Nordeste","PI","2209302",57.1,14.3,14.3,0,14.3,0
"2015","Nordeste","PI","2209351",0,66.7,22.2,0,11.1,0
"2015","Nordeste","PI","2209351",0,66.7,33.3,0,0,0
"2015","Nordeste","PI","2209351",0,66.7,16.7,0,16.6,0
"2015","Nordeste","PI","2209377",16.7,50,33.3,0,0,0
"2015","Nordeste","PI","2209377",20,60,20,0,0,0
"2015","Nordeste","PI","2209377",0,0,100,0,0,0
"2015","Nordeste","PI","2209401",42.9,57.1,0,0,0,0
"2015","Nordeste","PI","2209401",50,50,0,0,0,0
"2015","Nordeste","PI","2209401",33.3,66.7,0,0,0,0
"2015","Nordeste","PI","2209450",0,16.7,33.3,50,0,0
"2015","Nordeste","PI","2209450",0,50,50,0,0,0
"2015","Nordeste","PI","2209450",0,0,25,75,0,0
"2015","Nordeste","PI","2209500",50,16.7,0,16.7,16.6,0
"2015","Nordeste","PI","2209500",0,50,0,0,50,0
"2015","Nordeste","PI","2209500",75,0,0,25,0,0
"2015","Nordeste","PI","2209559",33.3,22.2,22.2,22.3,0,0
"2015","Nordeste","PI","2209559",0,50,0,50,0,0
"2015","Nordeste","PI","2209559",42.9,14.3,28.6,14.2,0,0
"2015","Nordeste","PI","2209609",55.6,0,11.1,22.2,11.1,0
"2015","Nordeste","PI","2209609",66.7,0,33.3,0,0,0
"2015","Nordeste","PI","2209609",50,0,0,33.3,16.7,0
"2015","Nordeste","PI","2209658",0,25,75,0,0,0
"2015","Nordeste","PI","2209658",0,50,50,0,0,0
"2015","Nordeste","PI","2209658",0,16.7,83.3,0,0,0
"2015","Nordeste","PI","2209708",40,10,5,0,45,0
"2015","Nordeste","PI","2209708",25,50,0,0,25,0
"2015","Nordeste","PI","2209708",43.8,0,6.3,0,49.9,0
"2015","Nordeste","PI","2209757",14.3,57.1,14.3,0,14.3,0
"2015","Nordeste","PI","2209757",0,50,0,0,50,0
"2015","Nordeste","PI","2209757",20,60,20,0,0,0
"2015","Nordeste","PI","2209807",16.7,50,16.7,0,16.6,0
"2015","Nordeste","PI","2209807",0,100,0,0,0,0
"2015","Nordeste","PI","2209807",33.3,0,33.3,0,33.4,0
"2015","Nordeste","PI","2209856",60,26.7,13.3,0,0,0
"2015","Nordeste","PI","2209856",0,0,100,0,0,0
"2015","Nordeste","PI","2209856",64.3,28.6,7.1,0,0,0
"2015","Nordeste","PI","2209872",33.3,33.3,33.4,0,0,0
"2015","Nordeste","PI","2209872",0,0,100,0,0,0
"2015","Nordeste","PI","2209872",40,40,20,0,0,0
"2015","Nordeste","PI","2209906",45.5,36.4,9.1,9,0,0
"2015","Nordeste","PI","2209906",14.3,57.1,14.3,14.3,0,0
"2015","Nordeste","PI","2209906",100,0,0,0,0,0
"2015","Nordeste","PI","2209955",12.5,50,37.5,0,0,0
"2015","Nordeste","PI","2209955",0,50,50,0,0,0
"2015","Nordeste","PI","2209955",16.7,50,33.3,0,0,0
"2015","Nordeste","PI","2209971",47.4,26.3,15.8,0,10.5,0
"2015","Nordeste","PI","2209971",16.7,66.7,0,0,16.6,0
"2015","Nordeste","PI","2209971",61.5,7.7,23.1,0,7.7,0
"2015","Nordeste","PI","2210003",18.8,43.8,18.8,12.5,6.1,0
"2015","Nordeste","PI","2210003",0,80,0,0,20,0
"2015","Nordeste","PI","2210003",27.3,27.3,27.3,18.1,0,0
"2015","Nordeste","PI","2210052",22.2,44.4,11.1,22.3,0,0
"2015","Nordeste","PI","2210052",20,60,0,20,0,0
"2015","Nordeste","PI","2210052",25,25,25,25,0,0
"2015","Nordeste","PI","2210102",14.3,42.9,14.3,14.3,14.2,0
"2015","Nordeste","PI","2210102",0,33.3,0,33.3,33.4,0
"2015","Nordeste","PI","2210102",25,50,25,0,0,0
"2015","Nordeste","PI","2210201",83.3,0,0,16.7,0,0
"2015","Nordeste","PI","2210201",66.7,0,0,33.3,0,0
"2015","Nordeste","PI","2210201",88.9,0,0,11.1,0,0
"2015","Nordeste","PI","2210300",12.5,12.5,0,12.5,62.5,0
"2015","Nordeste","PI","2210300",0,25,0,25,50,0
"2015","Nordeste","PI","2210300",25,0,0,0,75,0
"2015","Nordeste","PI","2210359",60,33.3,0,6.7,0,0
"2015","Nordeste","PI","2210359",50,0,0,50,0,0
"2015","Nordeste","PI","2210359",61.5,38.5,0,0,0,0
"2015","Nordeste","PI","2210375",63.6,27.3,9.1,0,0,0
"2015","Nordeste","PI","2210375",50,50,0,0,0,0
"2015","Nordeste","PI","2210375",66.7,22.2,11.1,0,0,0
"2015","Nordeste","PI","2210383",50,12.5,37.5,0,0,0
"2015","Nordeste","PI","2210383",0,0,100,0,0,0
"2015","Nordeste","PI","2210383",57.1,14.3,28.6,0,0,0
"2015","Nordeste","PI","2210391",28.6,42.9,14.3,0,14.2,0
"2015","Nordeste","PI","2210391",0,50,0,0,50,0
"2015","Nordeste","PI","2210391",40,40,20,0,0,0
"2015","Nordeste","PI","2210409",16.1,38.7,19.4,9.7,12.9,3.2
"2015","Nordeste","PI","2210409",0,62.5,0,12.5,25,0
"2015","Nordeste","PI","2210409",21.7,30.4,26.1,8.7,8.7,4.4
"2015","Nordeste","PI","2210508",14.3,35.7,28.6,0,14.3,7.1
"2015","Nordeste","PI","2210508",0,50,0,0,25,25
"2015","Nordeste","PI","2210508",20,30,40,0,10,0
"2015","Nordeste","PI","2210607",15.4,53.8,23.1,7.7,0,0
"2015","Nordeste","PI","2210607",10,40,40,10,0,0
"2015","Nordeste","PI","2210607",18.8,62.5,12.5,6.2,0,0
"2015","Nordeste","PI","2210623",60,33.3,6.7,0,0,0
"2015","Nordeste","PI","2210623",66.7,0,33.3,0,0,0
"2015","Nordeste","PI","2210623",58.3,41.7,0,0,0,0
"2015","Nordeste","PI","2210631",50,25,25,0,0,0
"2015","Nordeste","PI","2210631",0,50,50,0,0,0
"2015","Nordeste","PI","2210631",60,20,20,0,0,0
"2015","Nordeste","PI","2210656",41.2,23.5,11.8,11.8,11.7,0
"2015","Nordeste","PI","2210656",33.3,33.3,0,0,33.4,0
"2015","Nordeste","PI","2210656",42.9,21.4,14.3,14.3,7.1,0
"2015","Nordeste","PI","2210706",31.3,18.8,18.8,12.5,12.5,6.1
"2015","Nordeste","PI","2210706",0,25,50,25,0,0
"2015","Nordeste","PI","2210706",41.7,16.7,8.3,8.3,16.7,8.3
"2015","Nordeste","PI","2210805",16.7,25,41.7,8.3,8.3,0
"2015","Nordeste","PI","2210805",20,20,40,20,0,0
"2015","Nordeste","PI","2210805",14.3,28.6,42.9,0,14.2,0
"2015","Nordeste","PI","2210904",0,42.9,42.9,0,14.2,0
"2015","Nordeste","PI","2210904",0,50,50,0,0,0
"2015","Nordeste","PI","2210904",0,40,40,0,20,0
"2015","Nordeste","PI","2210938",11.1,44.4,11.1,11.1,22.3,0
"2015","Nordeste","PI","2210938",0,0,50,0,50,0
"2015","Nordeste","PI","2210938",14.3,57.1,0,14.3,14.3,0
"2015","Nordeste","PI","2210953",57.1,28.6,0,14.3,0,0
"2015","Nordeste","PI","2210953",0,66.7,0,33.3,0,0
"2015","Nordeste","PI","2210953",100,0,0,0,0,0
"2015","Nordeste","PI","2210979",28.6,28.6,0,14.3,28.5,0
"2015","Nordeste","PI","2210979",0,66.7,0,33.3,0,0
"2015","Nordeste","PI","2210979",50,0,0,0,50,0
"2015","Nordeste","PI","2211001",5.4,69.9,9.7,1,13.4,0.6
"2015","Nordeste","PI","2211001",5,69.4,10.3,0.8,13.6,0.9
"2015","Nordeste","PI","2211001",7,71.9,7,1.8,12.3,0
"2015","Nordeste","PI","2211100",30.7,34.7,13.3,6.7,12,2.6
"2015","Nordeste","PI","2211100",8.3,50,33.3,0,8.4,0
"2015","Nordeste","PI","2211100",34.9,31.7,9.5,7.9,12.7,3.3
"2015","Nordeste","PI","2211209",24.1,34.5,27.6,3.4,10.4,0
"2015","Nordeste","PI","2211209",0,70,10,0,20,0
"2015","Nordeste","PI","2211209",36.8,15.8,36.8,5.3,5.3,0
"2015","Nordeste","PI","2211308",25,6.3,25,18.8,6.3,18.6
"2015","Nordeste","PI","2211308",0,14.3,0,28.6,14.3,42.8
"2015","Nordeste","PI","2211308",44.4,0,44.4,11.2,0,0
"2015","Nordeste","PI","2211357",40,20,30,0,10,0
"2015","Nordeste","PI","2211357",0,50,0,0,50,0
"2015","Nordeste","PI","2211357",50,12.5,37.5,0,0,0
"2015","Nordeste","PI","2211407",66.7,0,16.7,0,16.6,0
"2015","Nordeste","PI","2211407",66.7,0,0,0,33.3,0
"2015","Nordeste","PI","2211407",66.7,0,33.3,0,0,0
"2015","Nordeste","PI","2211506",0,72.7,0,0,27.3,0
"2015","Nordeste","PI","2211506",0,75,0,0,25,0
"2015","Nordeste","PI","2211506",0,71.4,0,0,28.6,0
"2015","Nordeste","PI","2211605",50,25,0,25,0,0
"2015","Nordeste","PI","2211605",50,0,0,50,0,0
"2015","Nordeste","PI","2211605",50,50,0,0,0,0
"2015","Nordeste","PI","2211704",54.5,9.1,0,9.1,27.3,0
"2015","Nordeste","PI","2211704",0,50,0,0,50,0
"2015","Nordeste","PI","2211704",66.7,0,0,11.1,22.2,0
"2015","Nordeste","CE","2300101",84.2,0,5.3,0,0,10.5
"2015","Nordeste","CE","2300101",33.3,0,0,0,0,66.7
"2015","Nordeste","CE","2300101",93.8,0,6.2,0,0,0
"2015","Nordeste","CE","2300150",0,30,20,0,40,10
"2015","Nordeste","CE","2300150",0,60,20,0,20,0
"2015","Nordeste","CE","2300150",0,0,20,0,60,20
"2015","Nordeste","CE","2300200",2.4,21.4,45.2,14.3,7.1,9.6
"2015","Nordeste","CE","2300200",6.3,18.8,31.3,31.3,6.3,6
"2015","Nordeste","CE","2300200",0,23.1,53.8,3.8,7.7,11.6
"2015","Nordeste","CE","2300309",2.4,36.6,41.5,19.5,0,0
"2015","Nordeste","CE","2300309",9.1,45.5,9.1,36.3,0,0
"2015","Nordeste","CE","2300309",0,33.3,53.3,13.4,0,0
"2015","Nordeste","CE","2300408",37.5,16.7,33.3,4.2,4.2,4.1
"2015","Nordeste","CE","2300408",33.3,33.3,0,0,33.4,0
"2015","Nordeste","CE","2300408",38.1,14.3,38.1,4.8,0,4.7
"2015","Nordeste","CE","2300507",22.2,38.9,38.9,0,0,0
"2015","Nordeste","CE","2300507",0,25,75,0,0,0
"2015","Nordeste","CE","2300507",28.6,42.9,28.5,0,0,0
"2015","Nordeste","CE","2300606",0,60,20,20,0,0
"2015","Nordeste","CE","2300606",0,75,0,25,0,0
"2015","Nordeste","CE","2300606",0,0,100,0,0,0
"2015","Nordeste","CE","2300705",40,8,20,20,12,0
"2015","Nordeste","CE","2300705",0,20,20,20,40,0
"2015","Nordeste","CE","2300705",50,5,20,20,5,0
"2015","Nordeste","CE","2300754",12.7,29.6,36.6,2.8,18.3,0
"2015","Nordeste","CE","2300754",13,34.8,30.4,4.3,17.5,0
"2015","Nordeste","CE","2300754",12.5,27.1,39.6,2.1,18.7,0
"2015","Nordeste","CE","2300804",14.3,57.1,14.3,14.3,0,0
"2015","Nordeste","CE","2300804",16.7,50,16.7,16.6,0,0
"2015","Nordeste","CE","2300804",0,100,0,0,0,0
"2015","Nordeste","CE","2300903",54.5,9.1,13.6,4.5,18.3,0
"2015","Nordeste","CE","2300903",0,40,20,20,20,0
"2015","Nordeste","CE","2300903",70.6,0,11.8,0,17.6,0
"2015","Nordeste","CE","2301000",18.4,42.9,14.3,6.1,10.2,8.1
"2015","Nordeste","CE","2301000",5,45,15,0,20,15
"2015","Nordeste","CE","2301000",27.6,41.4,13.8,10.3,3.4,3.5
"2015","Nordeste","CE","2301109",4.4,35.6,33.3,8.9,15.6,2.2
"2015","Nordeste","CE","2301109",0,50,16.7,16.7,16.6,0
"2015","Nordeste","CE","2301109",7.4,25.9,44.4,3.7,14.8,3.8
"2015","Nordeste","CE","2301208",13,13,30.4,8.7,30.4,4.5
"2015","Nordeste","CE","2301208",0,60,20,20,0,0
"2015","Nordeste","CE","2301208",16.7,0,33.3,5.6,38.9,5.5
"2015","Nordeste","CE","2301257",16.7,41.7,41.6,0,0,0
"2015","Nordeste","CE","2301257",0,60,40,0,0,0
"2015","Nordeste","CE","2301257",28.6,28.6,42.8,0,0,0
"2015","Nordeste","CE","2301307",8.3,33.3,12.5,16.7,25,4.2
"2015","Nordeste","CE","2301307",7.1,50,0,14.3,21.4,7.2
"2015","Nordeste","CE","2301307",10,10,30,20,30,0
"2015","Nordeste","CE","2301406",0,27.3,36.4,0,27.3,9
"2015","Nordeste","CE","2301406",0,50,0,0,50,0
"2015","Nordeste","CE","2301406",0,22.2,44.4,0,22.2,11.2
